date,quarter_rial,mesghal_rial,usd_rial,quarter_toman,mesghal_toman,usd_toman,quarter_rial_per_g,mesghal_rial_per_g,RP,vol45,vol90,pos_layer2,pos_twolayer
2024-03-02,121500000,129430000,593390,12150000.0,12943000.0,59339.0,66437007.87,39838693.77,0.66765,0.014226,0.01124,MESGHAL,MESGHAL
2024-03-03,127500000,134670000,605020,12750000.0,13467000.0,60502.0,69717847.77,41451571.42,0.681911,0.015232,0.011926,MESGHAL,MESGHAL
2024-03-04,135800000,134649000,609470,13580000.0,13464900.0,60947.0,74256342.96,41445107.6,0.791679,0.015245,0.011929,MESGHAL,MESGHAL
2024-03-05,136000000,138170000,609890,13600000.0,13817000.0,60989.0,74365704.29,42528875.2,0.748593,0.015496,0.012175,MESGHAL,MESGHAL
2024-03-06,136100000,138102000,605639,13610000.0,13810200.0,60563.9,74420384.95,42507944.73,0.750741,0.015488,0.012174,MESGHAL,MESGHAL
2024-03-08,137000000,136520000,605340,13700000.0,13652000.0,60534.0,74912510.94,42021003.42,0.78274,0.01567,0.012269,MESGHAL,MESGHAL
2024-03-09,132500000,133890000,592850,13250000.0,13389000.0,59285.0,72451881.01,41211486.58,0.758051,0.016049,0.012469,MESGHAL,MESGHAL
2024-03-10,135000000,135700000,599410,13500000.0,13570000.0,59941.0,73818897.64,41768606.54,0.76733,0.01564,0.012461,MESGHAL,MESGHAL
2024-03-11,137000000,133990000,597090,13700000.0,13399000.0,59709.0,74912510.94,41242266.69,0.816401,0.015628,0.012557,MESGHAL,MESGHAL
2024-03-12,137000000,133580000,595340,13700000.0,13358000.0,59534.0,74912510.94,41116068.25,0.821977,0.015654,0.01256,MESGHAL,MESGHAL
2024-03-13,137500000,134760000,593800,13750000.0,13476000.0,59380.0,75185914.26,41479273.52,0.812614,0.015666,0.012576,MESGHAL,MESGHAL
2024-03-15,138000000,135960000,601080,13800000.0,13596000.0,60108.0,75459317.59,41848634.82,0.803149,0.015635,0.012555,MESGHAL,MESGHAL
2024-03-16,140000000,138720000,600260,14000000.0,13872000.0,60026.0,76552930.88,42698165.8,0.792886,0.015774,0.012661,MESGHAL,MESGHAL
2024-03-17,144000000,140970000,603510,14400000.0,14097000.0,60351.0,78740157.48,43390718.23,0.814677,0.015846,0.012728,MESGHAL,MESGHAL
2024-03-23,143900000,141320000,618100,14390000.0,14132000.0,61810.0,78685476.82,43498448.61,0.808926,0.015829,0.012713,MESGHAL,MESGHAL
2024-03-24,145000000,139710000,614030,14500000.0,13971000.0,61403.0,79286964.13,43002888.87,0.843759,0.015938,0.012799,MESGHAL,MESGHAL
2024-03-25,144000000,139580000,608380,14400000.0,13958000.0,60838.0,78740157.48,42962874.73,0.832749,0.015856,0.012804,MESGHAL,MESGHAL
2024-03-26,147900000,141270000,613950,14790000.0,14127000.0,61395.0,80872703.41,43483058.55,0.859867,0.015897,0.012727,MESGHAL,MESGHAL
2024-03-27,145800000,141890000,616580,14580000.0,14189000.0,61658.0,79724409.45,43673895.22,0.825448,0.015734,0.012721,MESGHAL,MESGHAL
2024-03-29,154300000,143310000,618334,15430000.0,14331000.0,61833.4,84372265.97,44110972.75,0.912727,0.015732,0.012639,MESGHAL,MESGHAL
2024-04-01,158000000,148840000,632900,15800000.0,14884000.0,63290.0,86395450.57,45813112.73,0.885824,0.015638,0.013168,MESGHAL,MESGHAL
2024-04-02,166000000,153710000,634740,16600000.0,15371000.0,63474.0,90769903.76,47312103.99,0.918534,0.0162,0.013415,MESGHAL,MESGHAL
2024-04-03,180000000,155660000,641000,18000000.0,15566000.0,64100.0,98425196.85,47912316.09,1.054278,0.0161,0.013445,MESGHAL,MESGHAL
2024-04-05,168000000,159470000,647000,16800000.0,15947000.0,64700.0,91863517.06,49085038.21,0.871518,0.016161,0.013527,MESGHAL,MESGHAL
2024-04-06,155000000,154220000,640000,15500000.0,15422000.0,64000.0,84755030.62,47469082.54,0.785479,0.014443,0.014085,MESGHAL,MESGHAL
2024-04-07,148000000,152890000,608700,14800000.0,15289000.0,60870.0,80927384.08,47059707.1,0.719675,0.014416,0.014103,MESGHAL,MESGHAL
2024-04-08,158000000,156990000,637000,15800000.0,15699000.0,63700.0,86395450.57,48321691.53,0.787923,0.014742,0.0143,MESGHAL,MESGHAL
2024-04-12,168000000,167940000,641000,16800000.0,16794000.0,64100.0,91863517.06,51692113.35,0.777128,0.017437,0.015848,MESGHAL,MESGHAL
2024-04-13,166000000,161780000,618800,16600000.0,16178000.0,61880.0,90769903.76,49796058.7,0.822833,0.018621,0.016422,MESGHAL,MESGHAL
2024-04-14,157000000,162410000,638400,15700000.0,16241000.0,63840.0,85848643.92,49989973.38,0.717317,0.018405,0.016346,MESGHAL,MESGHAL
2024-04-15,160000000,164160000,619200,16000000.0,16416000.0,61920.0,87489063.87,50528625.27,0.731475,0.018366,0.016333,MESGHAL,MESGHAL
2024-04-16,160000000,164510000,597900,16000000.0,16451000.0,59790.0,87489063.87,50636355.65,0.727791,0.018327,0.016335,MESGHAL,MESGHAL
2024-04-17,163000000,165890000,600900,16300000.0,16589000.0,60090.0,89129483.81,51061121.14,0.745545,0.018324,0.016336,MESGHAL,MESGHAL
2024-04-19,155000000,158680000,629000,15500000.0,15868000.0,62900.0,84755030.62,48841875.35,0.735294,0.019804,0.017105,MESGHAL,MESGHAL
2024-04-20,156000000,160780000,627600,15600000.0,16078000.0,62760.0,85301837.27,49488257.62,0.723678,0.019821,0.01712,MESGHAL,MESGHAL
2024-04-21,155000000,157690000,640100,15500000.0,15769000.0,64010.0,84755030.62,48537152.28,0.746189,0.020179,0.017249,MESGHAL,MESGHAL
2024-04-22,151000000,154230000,618300,15100000.0,15423000.0,61830.0,82567804.02,47472160.55,0.739289,0.020488,0.017442,MESGHAL,MESGHAL
2024-04-23,150000000,153080000,613700,15000000.0,15308000.0,61370.0,82020997.38,47118189.3,0.74075,0.020566,0.01748,MESGHAL,MESGHAL
2024-04-24,151000000,152590000,644200,15100000.0,15259000.0,64420.0,82567804.02,46967366.78,0.757982,0.020603,0.017473,MESGHAL,MESGHAL
2024-04-26,144000000,148870000,600600,14400000.0,14887000.0,60060.0,78740157.48,45822346.76,0.718379,0.021046,0.017714,MESGHAL,MESGHAL
2024-04-27,143000000,144080000,620100,14300000.0,14408000.0,62010.0,78193350.83,44347979.59,0.763177,0.021722,0.018107,MESGHAL,MESGHAL
2024-04-28,148000000,151620000,627500,14800000.0,15162000.0,62750.0,80927384.08,46668799.73,0.734079,0.022856,0.018804,MESGHAL,MESGHAL
2024-04-29,154000000,149870000,644100,15400000.0,14987000.0,64410.0,84208223.97,46130147.84,0.825449,0.022944,0.018869,MESGHAL,MESGHAL
2024-04-30,153000000,148820000,631000,15300000.0,14882000.0,63100.0,83661417.32,45806956.7,0.826391,0.022996,0.018896,MESGHAL,MESGHAL
2024-05-01,155000000,149420000,597300,15500000.0,14942000.0,59730.0,84755030.62,45991637.35,0.842836,0.022628,0.018895,MESGHAL,MESGHAL
2024-05-04,149000000,145770000,606100,14900000.0,14577000.0,60610.0,81474190.73,44868163.41,0.815857,0.022992,0.019121,MESGHAL,MESGHAL
2024-05-05,153000000,151460000,602200,15300000.0,15146000.0,60220.0,83661417.32,46619551.56,0.794556,0.022941,0.019486,MESGHAL,MESGHAL
2024-05-06,150000000,148510000,597200,15000000.0,14851000.0,59720.0,82020997.38,45711538.37,0.794317,0.023173,0.019635,MESGHAL,MESGHAL
2024-05-07,152000000,148010000,599500,15200000.0,14801000.0,59950.0,83114610.67,45557637.83,0.824384,0.022909,0.019621,MESGHAL,MESGHAL
2024-05-08,153000000,147660000,634600,15300000.0,14766000.0,63460.0,83661417.32,45449907.45,0.840739,0.022915,0.019613,MESGHAL,MESGHAL
2024-05-10,151000000,147490000,633700,15100000.0,14749000.0,63370.0,82567804.02,45397581.27,0.818771,0.022833,0.019617,MESGHAL,MESGHAL
2024-05-11,150000000,145890000,601600,15000000.0,14589000.0,60160.0,82020997.38,44905099.54,0.826541,0.022692,0.019672,MESGHAL,MESGHAL
2024-05-12,147000000,144970000,629000,14700000.0,14497000.0,62900.0,80380577.43,44621922.55,0.80137,0.02266,0.019489,MESGHAL,MESGHAL
2024-05-13,148000000,144970000,595000,14800000.0,14497000.0,59500.0,80927384.08,44621922.55,0.813624,0.022559,0.01942,MESGHAL,MESGHAL
2024-05-14,149000000,146030000,597300,14900000.0,14603000.0,59730.0,81474190.73,44948191.69,0.812624,0.022559,0.019425,MESGHAL,MESGHAL
2024-05-15,150000000,145690000,600600,15000000.0,14569000.0,60060.0,82020997.38,44843539.32,0.829048,0.022546,0.019428,MESGHAL,MESGHAL
2024-05-17,146000000,143220000,607700,14600000.0,14322000.0,60770.0,79833770.78,44083270.66,0.810977,0.022692,0.019511,MESGHAL,MESGHAL
2024-05-18,153000000,155930000,608600,15300000.0,15593000.0,60860.0,83661417.32,47995422.38,0.743112,0.025965,0.021489,MESGHAL,MESGHAL
2024-05-19,149000000,145940000,605600,14900000.0,14594000.0,60560.0,81474190.73,44920489.59,0.813742,0.027691,0.022608,MESGHAL,MESGHAL
2024-05-20,149000000,145330000,604700,14900000.0,14533000.0,60470.0,81474190.73,44732730.94,0.821355,0.027702,0.022616,MESGHAL,MESGHAL
2024-05-21,149000000,144419000,601000,14900000.0,14441900.0,60100.0,81474190.73,44452324.15,0.832844,0.027661,0.02262,MESGHAL,MESGHAL
2024-05-22,149000000,144090000,600700,14900000.0,14409000.0,60070.0,81474190.73,44351057.6,0.837029,0.027664,0.022583,MESGHAL,MESGHAL
2024-05-24,148000000,141920000,614500,14800000.0,14192000.0,61450.0,80927384.08,43683129.25,0.8526,0.027713,0.022656,MESGHAL,MESGHAL
2024-05-25,149000000,142480000,612200,14900000.0,14248000.0,61220.0,81474190.73,43855497.86,0.857787,0.027712,0.022587,MESGHAL,MESGHAL
2024-05-26,150000000,145290000,614100,15000000.0,14529000.0,61410.0,82020997.38,44720418.89,0.834084,0.027823,0.022657,MESGHAL,MESGHAL
2024-05-27,155000000,147110000,598200,15500000.0,14711000.0,59820.0,84755030.62,45280616.86,0.871773,0.027294,0.022321,MESGHAL,MESGHAL
2024-05-28,151000000,145980000,616500,15100000.0,14598000.0,61650.0,82567804.02,44932801.64,0.837584,0.026868,0.022344,MESGHAL,MESGHAL
2024-05-29,152000000,145940000,605400,15200000.0,14594000.0,60540.0,83114610.67,44920489.59,0.850261,0.026791,0.022311,MESGHAL,MESGHAL
2024-05-31,150000000,144440000,599600,15000000.0,14444000.0,59960.0,82020997.38,44458787.97,0.844877,0.026543,0.022246,MESGHAL,MESGHAL
2024-06-01,153000000,147020000,603100,15300000.0,14702000.0,60310.0,83661417.32,45252914.76,0.848752,0.026276,0.021437,MESGHAL,MESGHAL
2024-06-04,152000000,145490000,599800,15200000.0,14549000.0,59980.0,83114610.67,44781979.11,0.855983,0.02629,0.021441,MESGHAL,MESGHAL
2024-06-05,153000000,145870000,601900,15300000.0,14587000.0,60190.0,83661417.32,44898943.52,0.863327,0.025965,0.021441,MESGHAL,MESGHAL
2024-06-07,150000000,144330000,603900,15000000.0,14433000.0,60390.0,82020997.38,44424929.86,0.846283,0.02368,0.021483,MESGHAL,MESGHAL
2024-06-08,149000000,144400000,611600,14900000.0,14440000.0,61160.0,81474190.73,44446475.93,0.833086,0.023136,0.021472,MESGHAL,MESGHAL
2024-06-09,147000000,143380000,608500,14700000.0,14338000.0,60850.0,80380577.43,44132518.83,0.821346,0.023127,0.021439,MESGHAL,MESGHAL
2024-06-10,147500000,142840000,609900,14750000.0,14284000.0,60990.0,80653980.75,43966306.25,0.83445,0.023041,0.021445,MESGHAL,MESGHAL
2024-06-11,148000000,143880000,608300,14800000.0,14388000.0,60830.0,80927384.08,44286419.37,0.827363,0.023078,0.021446,MESGHAL,MESGHAL
2024-06-12,148000000,143430000,615900,14800000.0,14343000.0,61590.0,80927384.08,44147908.88,0.833097,0.023017,0.021451,MESGHAL,MESGHAL
2024-06-14,147500000,145100000,596500,14750000.0,14510000.0,59650.0,80653980.75,44661936.69,0.805877,0.022285,0.021468,MESGHAL,MESGHAL
2024-06-15,146000000,145790000,602600,14600000.0,14579000.0,60260.0,79833770.78,44874319.43,0.779053,0.022193,0.021452,MESGHAL,MESGHAL
2024-08-03,155000000,155940000,609000,15500000.0,15594000.0,60900.0,84755030.62,47998500.39,0.765785,0.024408,0.022582,MESGHAL,MESGHAL
2024-08-04,153000000,154210000,614900,15300000.0,15421000.0,61490.0,83661417.32,47466004.52,0.762554,0.024243,0.022599,MESGHAL,MESGHAL
2024-08-05,154500000,152360000,611400,15450000.0,15236000.0,61140.0,84481627.3,46896572.53,0.801446,0.024284,0.02264,MESGHAL,MESGHAL
2024-08-06,154500000,154810000,614010,15450000.0,15481000.0,61401.0,84481627.3,47650685.17,0.772936,0.024391,0.022683,MESGHAL,MESGHAL
2024-08-07,154500000,154230000,610000,15450000.0,15423000.0,61000.0,84481627.3,47472160.55,0.779604,0.024109,0.022686,MESGHAL,MESGHAL
2024-08-09,152000000,152560000,597700,15200000.0,15256000.0,59770.0,83114610.67,46958132.74,0.769973,0.023656,0.02273,MESGHAL,MESGHAL
2024-08-10,149500000,150570000,594100,14950000.0,15057000.0,59410.0,81747594.05,46345608.59,0.763869,0.02247,0.022764,MESGHAL,MESGHAL
2024-08-11,150000000,153460000,600250,15000000.0,15346000.0,60025.0,82020997.38,47235153.72,0.73644,0.022573,0.022823,MESGHAL,MESGHAL
2024-08-12,148500000,151470000,595700,14850000.0,15147000.0,59570.0,81200787.4,46622629.57,0.74166,0.022635,0.022879,MESGHAL,MESGHAL
2024-08-13,145000000,150710000,588350,14500000.0,15071000.0,58835.0,79286964.13,46388700.75,0.709187,0.022644,0.022686,MESGHAL,MESGHAL
2024-08-14,144000000,150190000,587650,14400000.0,15019000.0,58765.0,78740157.48,46228644.18,0.703276,0.022342,0.022691,MESGHAL,MESGHAL
2024-08-16,144000000,150660000,577050,14400000.0,15066000.0,57705.0,78740157.48,46373310.69,0.697963,0.021594,0.022321,MESGHAL,MESGHAL
2024-08-18,150000000,154170000,583100,15000000.0,15417000.0,58310.0,82020997.38,47453692.48,0.728443,0.021653,0.022436,MESGHAL,MESGHAL
2024-08-19,148000000,153230000,579850,14800000.0,15323000.0,57985.0,80927384.08,47164359.47,0.715859,0.021669,0.022301,MESGHAL,MESGHAL
2024-08-20,149000000,154930000,581600,14900000.0,15493000.0,58160.0,81474190.73,47687621.3,0.708498,0.021713,0.022323,MESGHAL,MESGHAL
2024-08-21,150000000,155250000,584100,15000000.0,15525000.0,58410.0,82020997.38,47786117.65,0.716419,0.02171,0.022281,MESGHAL,MESGHAL
2024-08-23,150000000,155390000,582650,15000000.0,15539000.0,58265.0,82020997.38,47829209.8,0.714873,0.021632,0.02217,MESGHAL,MESGHAL
2024-08-25,151000000,156700000,593200,15100000.0,15670000.0,59320.0,82567804.02,48232429.21,0.711873,0.021621,0.022147,MESGHAL,MESGHAL
2024-08-26,149500000,155480000,591250,14950000.0,15548000.0,59125.0,81747594.05,47856911.9,0.708167,0.021667,0.022118,MESGHAL,MESGHAL
2024-08-27,151500000,156530000,590000,15150000.0,15653000.0,59000.0,82841207.35,48180103.03,0.719407,0.021664,0.022117,MESGHAL,MESGHAL
2024-08-28,154000000,157400000,592050,15400000.0,15740000.0,59205.0,84208223.97,48447889.97,0.73812,0.021662,0.022109,MESGHAL,MESGHAL
2024-08-30,152500000,157180000,593900,15250000.0,15718000.0,59390.0,83388014.0,48380173.73,0.723599,0.021481,0.022099,MESGHAL,MESGHAL
2024-08-31,154000000,159160000,594500,15400000.0,15916000.0,59450.0,84208223.97,48989619.87,0.718899,0.017171,0.022042,MESGHAL,MESGHAL
2024-09-02,153920000,157840000,592000,15392000.0,15784000.0,59200.0,84164479.44,48583322.44,0.732374,0.014218,0.022014,MESGHAL,MESGHAL
2024-09-04,154000000,157980000,599400,15400000.0,15798000.0,59940.0,84208223.97,48626414.6,0.731738,0.01419,0.022013,MESGHAL,MESGHAL
2024-09-06,153000000,156060000,599200,15300000.0,15606000.0,59920.0,83661417.32,48035436.52,0.74166,0.014291,0.022019,MESGHAL,MESGHAL
2024-09-07,153500000,156260000,596700,15350000.0,15626000.0,59670.0,83934820.65,48096996.74,0.745116,0.014278,0.022017,MESGHAL,MESGHAL
2024-09-08,154000000,157200000,594400,15400000.0,15720000.0,59440.0,84208223.97,48386329.75,0.740331,0.014058,0.021994,MESGHAL,MESGHAL
2024-09-09,154000000,158270000,594750,15400000.0,15827000.0,59475.0,84208223.97,48715676.91,0.728565,0.014072,0.021999,MESGHAL,MESGHAL
2024-09-10,156000000,158640000,596000,15600000.0,15864000.0,59600.0,85301837.27,48829563.31,0.74693,0.013828,0.02198,MESGHAL,MESGHAL
2024-09-13,158500000,160520000,594900,15850000.0,16052000.0,59490.0,86668853.89,49408229.34,0.754138,0.013817,0.021653,MESGHAL,MESGHAL
2024-09-14,156500000,159880000,594250,15650000.0,15988000.0,59425.0,85575240.59,49211236.65,0.738937,0.01377,0.021398,MESGHAL,MESGHAL
2024-09-15,157000000,160750000,591050,15700000.0,16075000.0,59105.0,85848643.92,49479023.59,0.735051,0.013774,0.021366,MESGHAL,MESGHAL
2024-09-16,158000000,161710000,591900,15800000.0,16171000.0,59190.0,86395450.57,49774512.62,0.735737,0.013653,0.021224,MESGHAL,MESGHAL
2024-09-17,160000000,161610000,595100,16000000.0,16161000.0,59510.0,87489063.87,49743732.52,0.758796,0.013465,0.020928,MESGHAL,MESGHAL
2024-09-18,159000000,161990000,591450,15900000.0,16199000.0,59145.0,86942257.22,49860696.93,0.743703,0.01333,0.020906,MESGHAL,MESGHAL
2024-09-21,162500000,164850000,592500,16250000.0,16485000.0,59250.0,88856080.49,50741008.01,0.751169,0.013517,0.020801,MESGHAL,MESGHAL
2024-09-22,165000000,166790000,595250,16500000.0,16679000.0,59525.0,90223097.11,51338142.11,0.757428,0.013426,0.019512,MESGHAL,MESGHAL
2024-09-23,170000000,169100000,598400,17000000.0,16910000.0,59840.0,92957130.36,52049162.6,0.785949,0.013508,0.019169,MESGHAL,MESGHAL
2024-09-24,167500000,167980000,603150,16750000.0,16798000.0,60315.0,91590113.74,51704425.39,0.771417,0.013501,0.019181,MESGHAL,MESGHAL
2024-09-25,169000000,169170000,602500,16900000.0,16917000.0,60250.0,92410323.71,52070708.68,0.774708,0.013464,0.019163,MESGHAL,MESGHAL
2024-09-27,176000000,174380000,598050,17600000.0,17438000.0,59805.0,96237970.25,53674352.31,0.792997,0.014031,0.019424,MESGHAL,MESGHAL
2024-09-28,170000000,172230000,609450,17000000.0,17223000.0,60945.0,92957130.36,53012579.98,0.753492,0.014205,0.019456,MESGHAL,MESGHAL
2024-09-29,168000000,170640000,606200,16800000.0,17064000.0,60620.0,91863517.06,52523176.27,0.749009,0.014294,0.018918,MESGHAL,MESGHAL
2024-09-30,171000000,175450000,605800,17100000.0,17545000.0,60580.0,93503937.01,54003699.46,0.731436,0.014742,0.01909,MESGHAL,MESGHAL
2024-10-01,175000000,176660000,619850,17500000.0,17666000.0,61985.0,95691163.6,54376138.77,0.759801,0.010979,0.018976,MESGHAL,MESGHAL
2024-10-02,177000000,177790000,621300,17700000.0,17779000.0,62130.0,96784776.9,54723953.99,0.7686,0.010786,0.01882,MESGHAL,MESGHAL
2024-10-04,177000000,177300000,615850,17700000.0,17730000.0,61585.0,96784776.9,54573131.46,0.773488,0.010581,0.018801,MESGHAL,MESGHAL
2024-10-05,180000000,179250000,624350,18000000.0,17925000.0,62435.0,98425196.85,55173343.56,0.783927,0.010472,0.018818,MESGHAL,MESGHAL
2024-10-06,178500000,177610000,634600,17850000.0,17761000.0,63460.0,97604986.88,54668549.79,0.785396,0.010582,0.018648,MESGHAL,MESGHAL
2024-10-07,175500000,174700000,627650,17550000.0,17470000.0,62765.0,95964566.93,53772848.65,0.784629,0.010776,0.018397,MESGHAL,MESGHAL
2024-10-08,175000000,176240000,624800,17500000.0,17624000.0,62480.0,95691163.6,54246862.31,0.763994,0.010528,0.017632,MESGHAL,MESGHAL
2024-10-09,177000000,177310000,628900,17700000.0,17731000.0,62890.0,96784776.9,54576209.47,0.773388,0.01027,0.01758,MESGHAL,MESGHAL
2024-10-11,174500000,174800000,631100,17450000.0,17480000.0,63110.0,95417760.28,53803628.76,0.773445,0.010313,0.017636,MESGHAL,MESGHAL
2024-10-12,176500000,176830000,624750,17650000.0,17683000.0,62475.0,96511373.58,54428464.95,0.773178,0.010308,0.017664,MESGHAL,MESGHAL
2024-10-13,178000000,177870000,628050,17800000.0,17787000.0,62805.0,97331583.55,54748578.07,0.777792,0.010258,0.017444,MESGHAL,MESGHAL
2024-10-14,176500000,177880000,630350,17650000.0,17788000.0,63035.0,96511373.58,54751656.09,0.762711,0.010272,0.017007,MESGHAL,MESGHAL
2024-10-15,179500000,180340000,626850,17950000.0,18034000.0,62685.0,98151793.53,55508846.74,0.768219,0.009962,0.016899,MESGHAL,MESGHAL
2024-10-16,179500000,181070000,633500,17950000.0,18107000.0,63350.0,98151793.53,55733541.53,0.76109,0.009856,0.016889,MESGHAL,MESGHAL
2024-10-18,191000000,184250000,633850,19100000.0,18425000.0,63385.0,104440069.99,56712348.96,0.841575,0.010008,0.016956,MESGHAL,MESGHAL
2024-10-19,189000000,185280000,637950,18900000.0,18528000.0,63795.0,103346456.69,57029384.08,0.812162,0.010007,0.016954,MESGHAL,MESGHAL
2024-10-20,194000000,187300000,642050,19400000.0,18730000.0,64205.0,106080489.94,57651142.26,0.840041,0.010047,0.016915,MESGHAL,MESGHAL
2024-10-21,187000000,192170000,648850,18700000.0,19217000.0,64885.0,102252843.39,59150133.52,0.7287,0.010533,0.017057,MESGHAL,MESGHAL
2024-10-22,193000000,197760000,663150,19300000.0,19776000.0,66315.0,105533683.29,60870741.55,0.733734,0.010963,0.017266,MESGHAL,MESGHAL
2024-10-23,193000000,199150000,676750,19300000.0,19915000.0,67675.0,105533683.29,61298585.05,0.721633,0.010964,0.017266,MESGHAL,MESGHAL
2024-10-30,178000000,199750000,687500,17800000.0,19975000.0,68750.0,97331583.55,61483265.7,0.583058,0.010969,0.017254,MESGHAL,MESGHAL
2024-11-01,185000000,201830000,683650,18500000.0,20183000.0,68365.0,101159230.1,62123491.95,0.628357,0.010946,0.017129,MESGHAL,MESGHAL
2024-11-02,183000000,202750000,694500,18300000.0,20275000.0,69450.0,100065616.8,62406668.94,0.603444,0.010896,0.014583,MESGHAL,MESGHAL
2024-11-03,173000000,199990000,694200,17300000.0,19999000.0,69420.0,94597550.31,61557137.96,0.536744,0.011072,0.012861,MESGHAL,MESGHAL
2024-11-04,172000000,199650000,689400,17200000.0,19965000.0,68940.0,94050743.66,61452485.59,0.530463,0.011102,0.012847,MESGHAL,MESGHAL
